,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,id,title,genre
544,13.466562,10.748474,9.341028,8.861424,6.733627,6.957563,6.698612,9.393659,7.513299,6.540431,6.32373,6.046656,6.366475,6.010465,6.758773,10.630955,10.548286,5.211485,4.170816,5.289687,4.302641,3.588912,4.544892,3.982785,6.79265,3.320707,3.662492,3.225898,3.701748,2.997316,3.671649,3.581014,15.07427,3.476454,3.431309,3.14345,3.224735,3.044836,2.758769,2.330171,3.920896,3.017033,2.517709,2.437333,2.630577,2.550241,2.590225,2.776883,4.070779,4.01565,1.857923,2.786355,2.462975,2.30266,2.111694,2.058475,1.989728,2.646669,2.134046,1.876555,TRBGNGY128F14738B8,b'Cajun Baby (LP Version)',Pop_Rock
545,11.487057,9.578766,8.582467,10.15264,8.596164,6.153263,7.75138,6.703245,7.038493,6.299311,5.31727,5.268092,4.779295,5.717922,4.886212,5.207481,4.839835,7.301261,4.591458,5.164893,4.979659,4.564684,3.181359,3.961356,3.910341,3.333007,3.235532,2.504651,2.8582,2.696602,3.44746,2.899105,2.973684,3.512803,3.614816,4.131503,3.207707,2.939767,3.299787,3.394509,3.217164,2.549608,2.849246,2.9665,2.614635,2.190558,2.44956,1.885996,2.851766,2.118717,1.936797,2.734673,3.238298,2.297943,2.151736,2.143497,2.280645,2.645684,2.162323,2.554316,TRAQKCG12903CBE810,b'Colour My XTC',Pop_Rock
546,11.341698,8.104615,8.008072,7.753009,4.754807,6.217146,4.303985,3.98169,3.43943,3.24443,3.603043,3.664711,2.015614,2.696572,2.53743,2.195513,2.3196,2.767342,2.546288,2.002146,1.758347,2.01316,2.159234,4.845184,2.037408,1.590537,1.622979,1.615684,1.519438,1.960766,1.650922,1.275929,1.462414,1.624405,1.481882,1.909526,1.498546,1.292598,1.274978,1.313575,1.587607,1.594514,1.348849,1.175755,1.415397,1.292349,1.283353,1.789046,1.475499,1.08492,1.033292,0.99224,0.923343,1.185914,1.072194,1.111245,1.141733,1.015084,1.039109,1.076696,TRAUGWE128F42670DB,b'What If I Forget The Champagne',Jazz
547,16.43551,6.677468,8.913724,5.872392,7.099808,5.10543,8.573252,3.994183,6.748319,11.305075,4.313219,3.737309,3.071704,7.624717,4.713665,3.324522,8.971354,3.189778,3.784432,3.575463,3.299353,2.55613,2.136708,2.773785,2.098985,3.397184,11.18455,7.648145,2.904093,2.336075,1.82961,2.143156,1.649599,1.941004,1.347212,1.537256,1.313489,2.431892,1.17096,1.939525,3.975983,1.266947,1.446333,2.22664,1.310393,1.461382,1.222727,2.910466,1.857807,1.197328,1.572785,1.716686,1.755625,3.7334,6.485179,1.566894,1.333132,1.303795,1.588515,1.900188,TRAMKUF128F9353E34,b'Electro nicpig',Electronic
548,14.344233,10.249726,12.735184,11.066684,21.944735,8.805456,10.925533,10.512131,9.278086,14.686845,10.048528,7.951426,9.711388,8.810604,15.223865,9.810603,6.351314,9.17695,7.833045,12.296103,11.562609,6.752949,9.891661,7.704154,8.800567,8.771802,6.331735,7.913771,5.57766,6.261048,7.505552,5.207629,5.322459,5.318647,6.179223,9.395967,4.134172,4.676013,4.105982,4.62403,9.219998,4.06439,5.41161,4.561154,3.681622,8.996457,3.929179,3.801274,4.121774,4.045341,8.205013,3.920607,3.604133,4.483054,3.509808,6.025806,3.53709,3.580192,3.663905,3.603533,TRADODV128F4283EB6,b'Got It Twisted',Rap
549,10.729446,13.973066,8.391788,12.544524,6.047532,8.904524,6.438982,10.46546,5.135644,6.957073,4.006208,8.582843,4.053005,4.778819,4.006355,12.077414,4.169941,4.905206,4.297268,8.161754,3.70434,4.498088,5.322136,4.628216,3.230517,4.407051,3.790721,6.082157,3.388975,5.01092,3.901178,13.894951,4.163863,3.759905,3.49488,4.586879,3.010288,3.277864,2.847514,4.544372,2.220278,2.422157,2.330306,3.688708,2.211756,2.533294,2.431675,7.128701,2.43443,2.209912,2.427911,3.509333,2.038995,1.954628,1.789825,2.99363,2.26646,2.396521,1.897334,3.616592,TRAWGNF128F93367E4,"b""Don't Wait For Me""",Reggae
550,7.13486,8.226293,6.291981,3.484519,6.083181,3.993645,3.384684,3.249913,3.113982,3.281927,3.371407,3.016179,2.473772,2.36106,2.848835,3.471152,1.971314,2.017955,2.331701,2.160474,2.217689,1.744534,1.612196,1.948392,1.202198,1.886827,1.668866,1.693011,1.506187,1.372138,1.807112,1.34676,1.422183,1.254854,1.411155,1.326516,1.19708,0.992233,1.166161,0.966474,1.113581,1.287979,0.91046,0.904263,0.999406,1.076103,1.306123,0.94228,0.740146,0.850499,0.849681,0.973902,0.843871,0.615046,0.647942,0.670866,0.656518,0.916678,0.587575,0.686149,TRAFAJC128E078888B,b'This Lullaby',Pop_Rock
551,18.524458,13.642236,10.705528,11.607254,9.104204,6.751207,6.955238,6.58272,6.207375,5.348688,6.116369,4.950984,4.884361,3.917244,5.089228,4.500932,3.857016,4.122937,2.955476,3.476346,4.340055,3.19905,3.412329,3.448882,2.696338,2.985753,2.986069,2.973552,2.352517,3.264153,3.196666,3.416255,2.603575,3.044379,2.585484,2.92079,2.276777,2.844441,2.474382,2.235051,2.12521,2.06305,2.389461,1.865159,2.493066,2.026396,1.562564,1.794904,1.979563,1.67376,1.823949,1.602195,1.795633,1.439086,1.595067,1.857103,1.555511,1.621722,1.803772,1.467031,TRALRMS128F93150FF,b'Our Love Is A Living Thing',Vocal
552,9.454445,5.787367,5.603966,6.686739,3.481397,3.999097,4.170266,6.597691,3.234036,3.637936,3.65647,4.269175,3.504084,3.347496,3.356646,4.977594,4.239014,3.146978,2.880402,3.025612,2.82852,2.571938,2.479373,3.189789,3.581764,2.526571,2.036348,2.577762,2.610751,2.463365,2.847993,3.762439,6.297518,2.836753,2.560802,2.470513,2.248477,2.153793,1.900147,2.154078,2.514186,1.784725,1.799403,1.858325,2.119106,1.957898,1.797327,2.159814,2.4147,1.838035,1.72537,1.862345,2.469482,1.854929,1.745745,2.202811,2.351129,2.075668,1.859108,1.847612,TRAUJPQ128F930D4C5,b'Nothing Matters Anymore',Pop_Rock
553,16.704133,15.403124,14.181128,11.127703,9.651288,9.403148,7.468367,8.586371,7.107025,8.14646,6.436587,8.628217,9.119959,5.563504,4.980341,4.522011,5.152111,4.342209,4.94295,4.589798,4.118347,3.959703,3.746169,4.093672,5.906765,3.778459,3.620025,3.17825,3.694034,3.120739,3.874913,3.857915,3.345186,2.929711,2.957768,3.221327,3.458139,4.953674,2.730125,2.83376,2.746482,2.678344,2.726505,3.104949,2.337913,2.375594,2.728119,2.217625,2.376045,3.583339,2.441544,1.948355,2.18797,1.945959,1.928122,2.053298,1.983411,2.038611,1.86721,1.852647,TRAHABN12903CBD3C5,"b""I Can't Wait 'Til Christmas (LP Version)""",Country
554,7.168782,9.035639,8.051695,7.940807,8.693427,5.088999,5.917528,4.793804,4.047145,4.803108,4.846104,4.089374,3.664578,5.923224,3.859136,3.650674,3.812608,4.015371,3.946424,5.279689,4.191313,3.529014,2.899495,3.063925,3.140944,2.354753,3.037653,5.578941,3.032251,2.289912,2.517192,2.825125,1.899762,2.121885,2.332424,2.333916,2.062162,1.889388,2.070942,1.726687,1.767229,2.169688,2.512697,1.732713,1.65261,1.863791,1.845776,1.783707,1.630257,1.850957,1.61353,1.697112,1.964715,1.369238,1.709598,1.732838,2.149665,1.255047,1.427315,1.647628,TRANJWP128F428560C,b'Exiliado En El Lavabo',Latin
555,5.763654,6.266366,4.531429,6.516922,4.746894,4.765439,5.967509,4.944363,4.09191,3.626229,4.225945,3.092677,2.331519,3.971452,5.576985,3.182218,2.57244,3.27266,2.911576,2.80432,1.971269,3.957331,2.379305,2.444006,2.230524,1.737759,2.05509,2.359553,5.168171,6.297659,1.817141,2.055806,2.434164,2.04637,1.952587,1.962381,2.839269,1.436459,1.826177,1.875845,1.660953,1.780237,1.549671,3.137981,2.170087,1.572546,1.306722,1.691148,1.288351,1.603698,2.047563,2.109637,1.441839,1.475412,1.349113,1.42817,1.231882,1.761954,3.934362,1.700128,TRBEDRW128F425F424,b'All Burned Out',Pop_Rock
556,12.176727,9.778228,6.095609,4.050955,5.120922,3.326377,2.913565,3.333011,2.62063,2.255087,2.195736,1.931479,1.773384,2.211905,2.204731,1.806087,1.945972,1.791958,1.621626,2.588832,1.641758,1.810616,1.570313,1.400716,1.354011,1.632875,1.055055,1.464769,1.596085,1.190633,1.013845,1.08788,0.975339,1.141652,1.053771,0.906507,1.141655,1.194308,0.974981,1.142525,1.230976,1.094908,1.177515,0.926083,1.015431,0.872055,0.85065,1.034505,0.84454,0.725542,0.948123,0.798379,0.606021,0.744622,0.844328,0.698159,0.836354,0.881019,0.642221,0.776242,TRAXIPO128F14923B2,b'An Old Fashioned Christmas',Pop_Rock
557,6.26418,7.04107,9.113407,7.327523,9.28029,9.383804,8.050666,5.779069,6.824079,6.593269,6.257722,8.016775,7.210402,6.374637,4.837857,6.520225,6.345694,3.811889,4.328929,5.16197,3.915484,8.226118,3.010046,3.116214,2.603995,2.945765,3.495843,3.836904,2.708302,2.877675,2.981109,2.868077,2.547555,2.542513,2.595194,1.978166,1.894539,2.535583,2.248849,2.218536,2.03109,1.846265,1.878016,3.709747,1.709774,2.223421,1.769295,2.142413,2.028075,2.423514,1.591755,1.680977,1.596545,1.561013,2.117054,1.78037,1.634074,1.360364,1.910206,1.693544,TRARYDZ128F9355209,b'Rant Kanaria',Pop_Rock
558,16.456407,9.095003,13.232893,8.770373,7.160172,9.377453,8.756061,4.810693,5.909062,6.858281,5.565214,7.928241,9.705592,5.588918,5.656875,8.337564,5.575826,4.571745,10.648173,3.807695,3.395283,4.62058,4.22981,3.918572,15.510544,6.008802,3.166038,4.658789,3.145987,3.371619,6.373833,5.431188,2.699376,4.282893,4.791557,2.760881,3.312198,5.892954,2.873049,2.458976,4.355942,2.682387,2.16072,4.198976,2.40782,2.188549,3.294269,3.348353,3.396581,11.939183,5.736588,3.796391,3.422282,3.47973,2.471968,2.683657,3.362944,2.065536,1.868292,2.847456,TRAIBXQ128F425E6A5,b'My Party (Kenna Remix)',Pop_Rock
559,12.007438,9.326063,12.079207,11.883207,6.36514,7.583749,5.953843,5.492052,9.923721,4.08552,4.208674,4.496823,4.265104,2.948239,3.08589,3.168827,5.711745,4.201797,2.503347,2.453124,2.081596,2.683786,2.162976,2.016038,2.05017,2.504262,1.837204,1.703432,1.589703,1.577374,2.080863,1.636039,1.667979,2.08306,2.310302,1.699613,1.272806,1.599605,1.373353,1.482587,1.32801,1.325595,1.64241,1.556239,1.348513,1.372403,1.302513,1.264071,1.33254,1.20231,1.308077,1.415579,1.575323,1.214107,1.080266,1.151176,1.189712,1.211982,1.171009,1.112902,TRAXHJU128F421E16B,b'Glee Club',Pop_Rock
560,18.505205,10.881492,9.188005,5.577248,4.82289,5.071737,3.217623,2.855562,3.603112,2.842607,2.564021,2.262304,2.122994,1.929571,1.946995,1.954958,1.826276,1.588341,1.897482,1.359985,1.237499,1.490927,1.323825,1.413501,1.340983,1.52223,1.444418,1.121208,1.142273,1.424353,1.594235,1.08183,1.459653,1.175342,1.381028,1.220386,1.130685,1.046973,1.12234,0.952971,0.911972,0.904916,0.90205,0.889832,0.724999,0.742799,0.873127,0.684183,0.625724,0.660772,0.680887,0.748638,0.679177,0.528707,0.59837,0.614506,0.681859,0.585546,0.719633,0.487063,TRANHJV128F92D819D,b'Silent Night_ Holy Night! (Album Version)',Country
561,9.711611,10.416227,6.471702,5.91079,6.118515,5.875698,3.969407,4.974237,13.200487,5.470027,4.592117,3.866602,3.565061,5.50141,3.722707,4.509852,4.717961,8.153262,4.46204,2.864476,3.760488,2.761547,3.059237,3.96313,3.850973,4.040177,6.988002,5.781642,2.746716,2.307458,2.034734,3.18171,2.63918,4.247788,3.672044,7.043076,14.927209,5.178463,3.005698,2.633077,3.475491,2.292332,2.452656,2.009783,1.945132,5.033493,2.171884,2.217407,2.103551,1.859023,1.738942,1.684285,2.198837,1.495751,3.88992,1.693262,2.060142,1.891289,1.449236,1.530961,TRAKSIS12903CA4FF3,b'Agrade\xc3\xa7a Ao Pel\xc3\xb4',Latin
562,14.051124,11.650455,10.453876,9.29415,7.776005,7.325749,6.465473,6.530603,5.730174,4.607896,5.86109,5.307663,5.712812,4.428628,3.965792,3.751723,3.921097,4.265002,3.967783,4.492326,3.771774,3.327599,3.23627,3.733097,2.786823,2.707574,3.066946,2.660477,3.368817,3.133204,2.585422,2.577455,2.632202,3.264248,2.820824,2.624889,2.124979,2.137457,2.314666,2.123566,2.344022,1.781087,1.909435,1.918636,1.962976,1.588301,1.839058,1.862025,1.560291,1.630038,1.709109,1.688142,1.626367,1.484315,1.392497,1.380666,1.511127,1.623896,1.391846,1.543997,TRBDNGV128F42895AE,"b""What's He Doin' In My World""",Country
563,6.899184,7.790429,5.888077,5.748279,10.520188,9.835599,4.289569,5.782265,4.415728,3.972583,8.972686,2.820468,3.16183,3.790295,3.008204,5.635526,4.571473,2.263835,4.181849,2.365221,1.956443,4.736332,2.171109,2.536358,2.524947,1.989263,4.3951,2.674029,2.057434,3.031114,2.369307,2.634795,4.090354,1.745241,2.20219,1.505876,1.762273,3.23555,1.839698,1.623519,2.270587,2.298747,4.340664,7.200897,2.673888,2.062463,2.104968,1.413282,2.363532,1.478416,1.629207,1.793613,1.41952,1.897826,1.959022,1.69939,2.006721,1.45742,1.408118,4.159232,TRANHQB128F92E1B21,b'Way Way Back',Rap
564,19.59101,16.350866,11.338248,15.123212,9.004379,9.464568,7.028674,12.246133,8.759458,7.058126,6.681786,7.294768,9.396854,6.184116,7.392944,7.134882,17.020945,6.138984,6.573386,4.64401,9.343332,4.555471,5.85709,4.094854,8.057442,5.302768,5.053247,5.059595,6.569346,6.509435,5.15946,4.372236,9.400572,12.866878,4.82838,4.258812,3.223849,4.598277,3.315569,3.423439,2.716932,5.707276,2.485546,3.283846,3.225567,3.741005,3.270521,3.270558,2.83481,4.716303,6.049755,3.117117,3.666124,2.457135,3.113174,2.680515,2.924318,2.437761,4.449023,2.209248,TRAIDIU128F92F11C7,b'If My Baby (LP Version)',RnB
565,14.775273,9.4413,9.365375,7.384133,7.500644,6.306403,5.751421,5.916495,5.6319,7.940119,5.521532,5.202485,6.676922,5.722065,5.888913,4.898543,4.592364,4.137671,4.456088,6.971328,4.478493,4.260527,4.423209,3.591481,4.221564,4.035014,3.436791,3.655544,3.393181,3.52494,3.588363,2.76486,3.049041,2.746819,3.043107,2.909904,2.905277,2.998667,3.298268,4.386022,6.238904,3.181231,2.602407,2.278421,2.525307,2.883272,2.265924,2.580141,2.815496,2.476618,3.015025,2.533731,2.663387,2.50663,2.083153,2.330234,2.06807,2.403186,2.332116,2.172968,TRAAVOU128F422F292,b'Always And Never (Album Version)',Pop_Rock
566,7.543676,7.981263,4.586679,10.081817,5.167033,4.833435,4.724056,6.011229,4.794831,4.065033,4.029511,5.059043,6.945039,4.388819,4.583917,5.115316,12.68062,3.065489,2.956954,2.764167,5.796541,2.857769,3.082354,2.158579,3.878477,2.287868,3.050614,2.475792,3.287366,3.069859,2.786477,3.422218,6.551345,14.348624,3.74928,2.824901,2.11198,3.477318,1.980963,2.348548,1.808292,3.259783,1.948936,2.15481,2.007471,2.739438,2.13906,2.436411,2.598143,6.804098,7.555605,2.733276,2.204902,2.393679,3.059687,1.54333,1.73083,1.559055,1.98323,1.684277,TRAVTET128EF34EFB8,b'Dhol Vajda',International
567,15.547053,18.52323,15.457647,12.343237,9.206152,11.203153,11.057793,7.686478,8.432558,8.067071,6.678465,6.694329,9.109365,4.890592,5.166353,5.736815,4.585081,4.604169,5.294173,4.556454,3.713189,4.380784,4.800903,4.592391,4.50824,8.661318,3.88028,3.598522,4.036806,3.575967,3.527561,3.567478,3.280685,3.753867,3.337284,3.269603,3.451495,3.033739,3.951466,2.869058,2.634701,3.384492,2.926564,3.017691,2.725804,2.871776,2.600089,2.967627,3.372604,2.684844,3.189179,4.20124,2.58464,2.428743,2.807879,2.297966,2.08741,2.598316,2.045693,1.861159,TRAYJCD128F42802B4,b'La Pr\xc3\xa9tention De Rien',International
568,5.694398,5.824802,4.955276,5.665581,5.171165,3.79881,4.192344,4.173796,4.972972,2.99654,3.715624,2.745743,3.113065,2.799615,2.99916,2.452989,3.679466,3.55986,2.378317,2.374143,2.081478,2.002402,1.786612,2.061547,1.733908,2.729675,1.538091,2.001703,1.623078,1.783863,1.761795,1.481283,1.716208,1.459029,4.992334,1.469141,1.42784,1.298505,1.671841,1.303331,1.278264,1.182452,1.536527,1.849403,1.262365,1.200055,1.196923,1.344833,1.244447,1.209974,1.338947,2.094217,1.509248,1.24413,1.043066,1.102367,1.300225,0.91651,1.14024,1.150532,TRAJBGL128F145C7A8,b'Washed Away',Pop_Rock
569,14.756482,13.810282,12.273416,11.730212,9.809877,7.917954,7.517344,8.111861,7.38434,8.876374,8.809833,6.793804,6.165128,5.183704,5.905931,5.665018,4.039008,4.86502,4.585657,4.633496,9.522852,3.405503,3.632918,3.456885,3.932823,3.77004,3.756425,2.948575,3.365315,3.434632,5.057056,4.162053,3.221703,3.46127,2.770925,2.897587,2.91521,3.004424,2.771203,3.561956,3.349549,6.111054,2.823853,2.777249,2.695993,2.316841,2.389811,2.643563,2.48614,2.293935,2.379188,3.574555,2.548534,2.318744,2.299204,2.471122,2.428019,2.295,2.148749,2.305715,TRBGNAF128F9339532,b'Noche De Paz',Latin
570,12.253569,9.529048,8.373396,9.418046,18.279863,7.200563,6.851516,6.962307,6.668947,23.125063,5.802125,7.00798,5.47251,6.346315,13.874098,5.37835,5.899001,6.357295,5.658457,15.12364,6.485772,4.672364,5.100853,5.209346,10.439056,6.047872,4.016383,4.70409,5.243651,8.743633,4.406203,3.679016,3.658928,4.78453,5.290672,3.583911,3.368266,3.510337,5.109896,6.97204,3.555984,3.846986,3.267948,3.613372,4.031938,2.783005,2.914826,3.59379,4.792365,4.939485,2.875504,2.598926,2.48572,3.423048,3.40404,2.524629,2.276214,2.671581,3.580117,3.603386,TRADBUP128EF354F6C,b'Pacific Coast Remix',Rap
571,8.797741,6.218097,5.956378,3.426587,2.985511,2.340108,3.630209,3.446352,2.250797,1.513519,1.567328,1.2987,1.313235,1.543887,1.840006,2.382078,1.478493,1.132052,1.130235,1.154797,1.045548,1.223939,1.422473,1.51215,1.257064,1.001597,0.941881,1.021262,0.855513,0.932968,0.827383,0.783304,1.014269,0.778242,0.76869,0.727435,0.709853,0.923184,0.812226,0.723923,0.876821,0.78078,0.755007,0.773192,0.74426,0.650579,0.719355,0.784104,0.509656,0.615749,0.521242,0.478958,0.563365,0.568133,0.494253,0.518538,0.595955,0.469147,0.544111,0.581737,TRAQUVZ128F932B2B7,b'Tennessee Blues (Album Version)',Folk
572,1.14656,1.194472,3.197207,1.49468,1.275999,3.780374,0.968445,1.082605,2.080854,1.032058,0.905631,3.870593,1.207177,0.933137,1.804009,0.770855,0.867037,1.876472,0.99536,0.988395,2.283239,1.378449,1.150249,2.581672,1.919189,1.022586,1.442347,1.148079,0.755583,1.124197,0.810576,0.70499,0.93009,1.043587,0.78856,1.325505,1.98142,0.754035,0.890402,1.153233,0.749029,0.894447,0.986931,0.901239,1.033624,1.765171,1.251008,2.415162,5.948983,1.365401,0.840294,1.750801,0.773226,0.83831,1.049947,0.522897,0.590966,0.865824,0.486397,0.631056,TRBFIBL128F423AC68,b'Q Loop',Electronic
573,6.463245,7.370812,8.960605,5.140652,3.498434,4.596965,3.691467,2.136291,2.515254,4.528343,7.659513,3.739376,2.946968,2.922975,2.481819,2.567909,4.206569,2.546629,2.157298,2.789682,2.889658,2.758839,5.192376,2.290373,1.878852,1.806315,1.692503,1.810492,1.627315,1.619236,1.998604,1.401364,1.365174,2.829294,1.178959,1.395144,1.501992,1.270013,1.5246,1.781526,1.257966,1.30036,1.391503,1.324655,3.614456,2.02663,1.326082,1.145426,1.311558,1.145278,1.500964,1.099334,0.997894,1.201062,0.928606,1.268278,1.728047,1.32478,0.958787,1.290002,TRBABQS128F4254688,"b""Let's Wrap Up""",Blues
574,7.677092,8.099244,6.462222,6.608838,5.077812,5.055603,4.609885,5.650101,4.60911,3.882039,3.008311,3.799523,3.151328,3.62042,4.110865,4.892719,3.21028,2.79966,3.598057,2.649239,2.851733,3.238721,6.236792,3.331196,2.712999,2.353927,2.380797,2.14095,1.962099,2.462493,2.846055,1.804559,1.931096,1.944387,2.002412,1.611254,1.761444,1.900515,2.897756,1.689093,1.190377,1.501798,1.58862,1.710578,1.646495,2.646587,2.37354,1.854278,1.616963,1.4785,1.635183,1.417477,1.521822,1.573368,1.301665,1.361836,1.257809,1.47947,1.286485,1.14577,TRAAQLE128F424AE71,b'I Wish My Mother Was Here',Blues
575,21.781203,15.659296,10.954261,10.613741,9.545151,8.334364,6.725314,6.97576,7.82644,5.620421,5.127601,4.936651,4.567045,4.163894,4.129172,4.488482,3.776595,4.667695,3.550856,3.136488,3.075194,2.608081,3.443898,3.003394,3.294283,2.533836,3.37947,3.012109,2.531335,2.37012,2.366962,2.480432,2.491313,2.316558,2.739903,3.19636,2.926452,2.714257,2.665503,1.846588,2.266673,1.681533,1.888325,1.764578,1.980681,1.852778,1.493508,1.696102,1.789838,1.506187,1.410154,1.567502,1.388457,1.397283,1.423715,1.43969,1.37004,1.325807,1.33295,1.307216,TRACDCZ128F4285AE0,b'Danny Boy',Country
576,7.31204,9.177706,6.632116,8.765982,5.929438,8.354792,6.086755,9.595738,7.107214,6.291426,4.987062,5.864442,5.30932,4.962835,6.110965,7.218173,6.702,4.857354,5.165581,5.392564,4.470274,4.05969,7.842134,5.294012,4.867242,4.38325,4.109179,4.266376,5.792452,6.539888,24.577303,9.515195,5.695119,4.601992,3.735865,2.991147,4.457947,3.808658,4.662499,2.990364,2.973467,2.810907,3.743467,3.153298,3.304588,2.684513,5.931176,3.081307,3.326562,2.722673,3.738943,2.447216,2.861364,3.076228,3.86169,2.458346,2.634609,2.625969,2.851731,3.300547,TRAYMYA128F4262C9D,b'Them No Care',Reggae
577,5.733457,8.110284,6.197816,6.855284,4.651964,5.243576,4.248416,5.52641,5.320488,3.92084,5.473043,4.022752,8.477132,2.857912,3.553875,2.345076,11.145016,2.273533,3.586149,2.963896,4.401134,2.485866,2.882225,2.808374,2.304729,3.287769,2.272255,2.015108,1.546077,2.50816,1.628961,2.379791,1.600775,8.840971,1.521906,2.644953,1.808615,1.903042,1.662075,1.487248,1.514016,1.778977,1.672115,1.365996,1.749178,1.437777,2.64152,1.112875,1.504323,1.016672,3.200622,1.119134,1.271342,1.180629,1.476537,1.209841,1.243278,1.363622,1.149707,1.298581,TRAIMHP128F425118C,b'Cooling Out',Reggae
578,7.386018,6.920087,4.968132,6.793843,11.424816,6.938341,5.327538,5.154309,3.247103,5.884708,4.371642,2.372712,3.05337,2.796075,4.810521,3.362046,3.05492,4.164967,2.99616,5.050876,3.541105,3.146149,2.674532,1.600089,3.964131,3.742787,1.56711,3.280421,1.234701,3.402987,2.067513,1.341197,1.827724,1.188793,2.086015,2.380045,1.71224,2.119193,1.49463,3.512609,3.14304,2.02096,1.394969,1.355872,1.849817,1.837627,1.850915,1.855152,1.50191,1.673637,1.906598,1.902864,1.287494,1.867545,2.015463,2.191897,1.255397,2.963112,1.435121,2.108802,TRARWSY128F92FE87E,b'Gavel Obliterated',Electronic
579,14.279003,8.188786,6.794143,8.724632,6.047338,6.112757,6.385454,6.213724,4.961656,4.302096,5.212042,4.696797,6.970573,5.152329,12.550459,4.485243,6.353781,5.303809,4.714259,3.853525,4.16137,4.855836,3.635027,4.001714,3.734925,3.641654,3.423834,5.349463,6.979959,12.878549,4.491754,3.38958,2.919056,2.356409,2.209603,1.962386,2.747471,2.136194,2.489989,2.549347,2.278957,2.196163,2.760907,3.53108,4.017574,2.303621,2.018295,2.21263,1.673178,1.850289,2.05271,1.920942,1.518024,2.099235,1.610837,2.234314,2.196344,2.17082,5.834497,4.965563,TRAHUTQ128F4254D9A,b'Better Way Of Life',Reggae
580,6.047543,8.765382,7.864303,9.24547,6.843149,6.004913,4.574484,6.254564,8.005083,6.486215,6.041912,5.091401,5.923025,14.581337,4.671234,4.012696,4.013074,5.106605,3.222693,2.865491,2.995108,3.373484,4.105208,2.6738,4.083315,3.590863,3.32968,9.370206,6.064673,2.649703,2.462475,3.889489,2.598177,2.043339,2.571039,1.902564,2.29624,1.788651,2.805207,1.97227,1.872199,3.316974,4.325402,1.823492,1.890371,2.379589,1.473279,1.805147,1.595236,1.432969,1.730883,1.612891,1.855174,1.546462,1.439894,2.18631,3.720441,1.485616,1.346951,1.890225,TRAWUEC128F930F518,b'Ghetto Curse Words (Chopped&Screwed)',Rap
581,8.840987,5.48524,7.458557,5.180895,6.151205,4.361927,3.531669,4.65229,3.068358,3.508179,3.09796,2.40324,3.120222,2.155475,3.156837,2.011867,2.384613,2.375598,2.275001,5.475764,2.945107,1.932875,2.27268,1.784202,1.749036,1.371308,1.534342,1.74463,1.547981,1.519854,1.234078,1.371103,1.287666,1.406624,1.255297,1.12335,1.169161,1.098237,1.322073,1.600653,2.26378,1.034424,1.187993,1.23765,1.008603,1.155716,1.061409,1.103203,1.037221,0.807304,1.204416,1.04109,1.014713,0.976145,0.950389,1.034561,0.928827,0.92778,0.944103,0.943428,TRAQWJZ128F4243C9B,b'Great Escape (Good Intentions)',Pop_Rock
582,16.447173,10.383238,8.744155,9.50252,7.896558,6.268605,4.597323,5.870529,7.121557,5.157449,4.832867,4.527298,5.175148,4.689994,7.333413,5.3227,4.044246,5.385177,3.219469,3.994207,4.59144,4.195157,2.543052,4.175955,4.018336,4.490294,3.477533,3.928452,4.460952,7.900713,2.963811,2.443179,2.585227,2.254299,3.0762,2.174547,3.145069,2.304561,2.295095,2.427636,3.016176,2.305321,3.256969,2.471726,2.990718,2.454921,1.994267,2.219588,2.337202,2.057298,2.469456,2.433016,2.463759,2.170506,1.795272,2.001668,2.346943,2.926872,3.132452,2.679477,TRBAASG128F92FBB7C,b'Pipopapo Telpathy',Pop_Rock
583,10.859106,7.489813,5.684188,4.89323,4.305687,3.770319,3.206712,3.006626,2.75284,2.866456,2.660376,2.43406,3.079098,2.208762,2.181288,2.268882,2.168635,1.979347,1.942344,2.326089,2.189283,1.742269,1.858373,1.988372,1.826765,1.236909,1.554694,1.774006,1.411396,1.918299,1.712688,1.379949,1.278491,1.33186,1.108884,1.258432,1.262107,1.266242,1.483039,1.321694,1.461834,1.437981,1.088002,1.13379,1.101458,1.188001,1.165648,1.280973,1.125953,1.103899,0.926886,0.98539,0.977941,1.027019,0.902004,1.071085,0.926733,1.123259,1.271391,0.883645,TRARVSP128F4250FD6,b'Above The Rainbow',Latin
584,10.411222,7.55527,6.715568,5.626763,4.440327,5.039991,3.816172,4.484257,3.849527,4.446215,3.698041,3.682624,5.193602,4.311061,4.453481,4.112736,4.732996,2.648826,2.78296,2.721096,2.235302,2.266978,3.11778,2.604608,3.332564,7.113001,4.878999,2.477825,2.482625,2.642454,1.859167,1.859192,2.191647,1.787691,1.677694,2.477608,1.795524,1.893547,2.458056,2.748591,1.597199,1.769159,1.811415,1.522365,1.242294,1.348849,1.636543,1.337581,1.515436,1.704389,1.417832,2.853937,5.300009,1.69501,1.451616,1.581385,1.252357,1.117594,1.144927,1.206575,TRBAPPF128F4243DA5,b'We Blame Love',Pop_Rock
